customer_name,contact_name,lat,lng,tags
Wyalusing,Wyalusing,41.6681309,-76.2618786,PA
Bradford,Bradford,41.9558963,-78.6439164,PA
Eldred,Eldred,41.9578425,-78.3852953,PA
Kane,Kane,41.6628394,-78.8111427,PA
Lewis Run,Lewis Run,41.870896,-78.6614165,PA
Mount Jewett,Mount Jewett,41.725618,-78.6383591,PA
Port Allegany,Port Allegany,41.810898,-78.2797352,PA
Smethport,Smethport,41.8111748,-78.4447413,PA
Harlan,Harlan,41.653044,-95.3255541,IA
Grinnell,Grinnell,41.7430494,-92.7224124,IA
Iowa City,Iowa City,41.6611277,-91.5301683,IA
Eastlake,Eastlake,41.6539359,-81.4503924,OH
Grand River,Grand River,41.7361547,-81.2812144,OH
Kirtland,Kirtland,41.6289365,-81.3614985,OH
Kirtland Hills,Kirtland Hills,41.6239365,-81.3070506,OH
Lakeline,Lakeline,41.6594912,-81.4542814,OH
Madison,Madison,41.7711633,-81.049819,OH
Mentor,Mentor,41.6661573,-81.339552,OH
Mentor-On-The-Lake,Mentor-On-The-Lake,41.7134922,-81.3650518,OH
North Perry,North Perry,41.7783808,-81.1498216,OH
Painesville,Painesville,41.7244885,-81.245657,OH
Perry,Perry,41.7603259,-81.1409322,OH
Timberlake,Timberlake,41.6658798,-81.4431694,OH
Waite Hill,Waite Hill,41.6186592,-81.3840001,OH
Wickliffe,Wickliffe,41.6053266,-81.4534492,OH
Willoughby,Willoughby,41.6397696,-81.4065011,OH
Willoughby Hills,Willoughby Hills,41.5983823,-81.4184471,OH
Willowick,Willowick,41.6331034,-81.4687274,OH
Blooming Valley,Blooming Valley,41.6811669,-80.04089,PA
Cambridge Springs,Cambridge Springs,41.8036675,-80.0564443,PA
Centerville,Centerville,41.7361695,-79.7631081,PA
Cochranton,Cochranton,41.5200534,-80.0483929,PA
Conneaut Lake,Conneaut Lake,41.6033875,-80.3053416,PA
Conneautville,Conneautville,41.757833,-80.3678424,PA
Hydetown,Hydetown,41.6525587,-79.7269972,PA
Linesville,Linesville,41.6561656,-80.4239562,PA
Meadville,Meadville,41.6414438,-80.1514484,PA
Saegertown,Saegertown,41.7189447,-80.1475583,PA
Spartansburg,Spartansburg,41.8239463,-79.6836626,PA
Springboro,Springboro,41.800611,-80.3689538,PA
Titusville,Titusville,41.6270036,-79.6736631,PA
Townville,Townville,41.677835,-79.8797767,PA
Venango,Venango,41.7725563,-80.1131125,PA
Woodcock,Woodcock,41.7547787,-80.0856119,PA
North Bend,North Bend,41.4619485,-96.7797515,NE
Scribner,Scribner,41.6666664,-96.6658622,NE
Harbor View,Harbor View,41.6933811,-83.4443765,OH
Maumee,Maumee,41.5628294,-83.6538244,OH
Oregon,Oregon,41.6436603,-83.4868768,OH
Ottawa Hills,Ottawa Hills,41.6642169,-83.6432694,OH
Toledo,Toledo,41.6639383,-83.555212,OH
Bryan,Bryan,41.4747732,-84.5524508,OH
Darien,Darien,41.0787079,-73.4692873,CT
Georgetown,Georgetown,41.2556513,-73.4348438,CT
Factoryville,Factoryville,41.5631327,-75.7826932,PA
Laceyville,Laceyville,41.6459089,-76.1613189,PA
Meshoppen,Meshoppen,41.6142427,-76.0465918,PA
Nicholson,Nicholson,41.6261882,-75.78047,PA
Tunkhannock,Tunkhannock,41.5386878,-75.946588,PA
Durham,Durham,41.4817647,-72.6812059,CT
East Hampton,East Hampton,41.5759325,-72.5025877,CT
Higganum,Higganum,41.4970432,-72.5570348,CT
East Haven,East Haven,41.2762081,-72.8684337,CT
Middletown,Middletown,41.4459271,-74.4229341,NY
Newburgh,Newburgh,41.5034271,-74.0104179,NY
Port Jervis,Port Jervis,41.3750937,-74.692663,NY
Berea,Berea,41.3661614,-81.8543026,OH
Bratenahl,Bratenahl,41.5425502,-81.626238,OH
Brecksville,Brecksville,41.3197763,-81.6267904,OH
Broadview Heights,Broadview Heights,41.3139426,-81.6851271,OH
Brooklyn,Brooklyn,41.4397736,-81.7354098,OH
Brooklyn Heights,Brooklyn Heights,41.4253299,-81.6881848,OH
Brook Park,Brook Park,41.3983838,-81.8045788,OH
Chagrin Falls,Chagrin Falls,41.4361644,-81.3865012,OH
Cleveland,Cleveland,41.4994954,-81.6954088,OH
Cleveland Heights,Cleveland Heights,41.5200518,-81.556235,OH
Cuyahoga Heights,Cuyahoga Heights,41.4353301,-81.6573501,OH
East Cleveland,East Cleveland,41.5331066,-81.5790137,OH
Euclid,Euclid,41.5931049,-81.5267873,OH
Fairview Park,Fairview Park,41.4414366,-81.8643039,OH
Garfield Heights,Garfield Heights,41.4169974,-81.6059581,OH
Gates Mills,Gates Mills,41.5175519,-81.4034477,OH
Glenwillow,Glenwillow,41.3617214,-81.4695602,OH
Highland Heights,Highland Heights,41.5519954,-81.4784522,OH
Hunting Valley,Hunting Valley,41.4892194,-81.401781,OH
Independence,Independence,41.3686645,-81.6379033,OH
Lakewood,Lakewood,41.4819932,-81.7981908,OH
Linndale,Linndale,41.4467173,-81.767078,OH
Lyndhurst,Lyndhurst,41.5200523,-81.4887315,OH
Maple Heights,Maple Heights,41.4153313,-81.565956,OH
Mayfield,Mayfield,41.5519952,-81.4392828,OH
Mayfield Heights,Mayfield Heights,41.5192189,-81.457896,OH
Middleburg Heights,Middleburg Heights,41.3614401,-81.812912,OH
Moreland Hills,Moreland Hills,41.4478312,-81.4276153,OH
Johnsonburg,Johnsonburg,41.4906172,-78.675026,PA
Ridgway,Ridgway,41.4203391,-78.7286388,PA
Saint Marys,Saint Marys,41.4278393,-78.5608556,PA
Tionesta,Tionesta,41.49534,-79.4558798,PA
Emlenton,Emlenton,41.1772836,-79.7078275,PA
Bowling Green,Bowling Green,41.3747744,-83.6513229,OH
Northwood,Northwood,41.607272,-83.4688204,OH
Perrysburg,Perrysburg,41.556996,-83.627157,OH
Rossford,Rossford,41.6097726,-83.5643782,OH
Driftwood,Driftwood,41.3397846,-78.134172,PA
Emporium,Emporium,41.5114521,-78.2352872,PA
Matamoras,Matamoras,41.3687049,-74.7001632,PA
Duboistown,Duboistown,41.2225781,-77.0369123,PA
Hughesville,Hughesville,41.2411926,-76.7238458,PA
Jersey Shore,Jersey Shore,41.2020171,-77.2644152,PA
Montgomery,Montgomery,41.1703592,-76.8769076,PA
Montoursville,Montoursville,41.2542459,-76.9205199,PA
Muncy,Muncy,41.2056373,-76.7855152,PA
Picture Rocks,Picture Rocks,41.2798029,-76.7130116,PA
Salladasburg,Salladasburg,41.2772957,-77.225804,PA
South Williamsport,South Williamsport,41.2320232,-76.9991341,PA
Williamsport,Williamsport,41.2411897,-77.0010787,PA
Fullerton,Fullerton,41.3633475,-97.9692253,NE
Genoa,Genoa,41.4486243,-97.7306077,NE
Amherst,Amherst,41.3978217,-82.2223775,OH
Avon,Avon,41.4517093,-82.0354225,OH
Avon Lake,Avon Lake,41.5053178,-82.0282001,OH
Elyria,Elyria,41.3683798,-82.1076486,OH
Lorain,Lorain,41.452819,-82.1823746,OH
North Ridgeville,North Ridgeville,41.3894905,-82.0190321,OH
Sheffield,Sheffield,41.4211548,-82.096259,OH
Sheffield Lake,Sheffield Lake,41.48754,-82.101537,OH
Indianola,Indianola,41.3580484,-93.5574376,IA
Winterset,Winterset,41.3308237,-94.0138393,IA
Oskaloosa,Oskaloosa,41.296395,-92.6443593,IA
Lordstown,Lordstown,41.1656129,-80.8575849,OH
Warren,Warren,41.2375569,-80.8184166,OH
Fremont,Fremont,41.3503303,-83.1218634,OH
Bellevue,Bellevue,41.2736647,-82.8415763,OH
Orangeville,Orangeville,41.3392217,-80.5189602,PA
Clark,Clark,41.2861669,-80.4275684,PA
Farrell,Farrell,41.2122785,-80.4967368,PA
Fredonia,Fredonia,41.3217232,-80.2586747,PA
Greenville,Greenville,41.404499,-80.3911785,PA
Grove City,Grove City,41.1578377,-80.0886703,PA
Fairchance,Fairchance,39.8247986,-79.7544923,PA
Fayette City,Fayette City,40.1003509,-79.840601,PA
Markleysburg,Markleysburg,39.7331334,-79.4528167,PA
Masontown,Masontown,39.8467433,-79.8997755,PA
Newell,Newell,40.0756288,-79.8981032,PA
Ohiopyle,Ohiopyle,39.871742,-79.4922606,PA
Perryopolis,Perryopolis,40.0870183,-79.7505971,PA
Point Marion,Point Marion,39.7389671,-79.8986685,PA
Smithfield,Smithfield,39.8031324,-79.8078289,PA
South Connellsville,South Connellsville,39.9967414,-79.5858716,PA
Uniontown,Uniontown,39.900076,-79.7164326,PA
Vanderbilt,Vanderbilt,40.0331301,-79.6614284,PA
Philadelphia,Philadelphia,39.952335,-75.163789,PA
London,London,39.8864493,-83.448253,OH
Abbottstown,Abbottstown,39.8864869,-76.9847013,PA
Arendtsville,Arendtsville,39.923149,-77.2985956,PA
Bendersville,Bendersville,39.9825926,-77.2494276,PA
Biglerville,Biglerville,39.9303715,-77.2480392,PA
Bonneauville,Bonneauville,39.812042,-77.1372052,PA
Carroll Valley,Carroll Valley,39.7492622,-77.3830435,PA
East Berlin,East Berlin,39.937597,-76.9785892,PA
Fairfield,Fairfield,39.7873173,-77.3685984,PA
Gettysburg,Gettysburg,39.8309293,-77.2310955,PA
Littlestown,Littlestown,39.744544,-77.0880385,PA
McSherrystown,McSherrystown,39.8073216,-77.0113699,PA
New Oxford,New Oxford,39.8637087,-77.0558143,PA
York Springs,York Springs,40.0089827,-77.1155359,PA
Aldan,Aldan,39.9215014,-75.2879632,PA
Brookhaven,Brookhaven,39.8692789,-75.3824144,PA
Chester,Chester,39.849557,-75.3557458,PA
Chester Heights,Chester Heights,39.8901112,-75.4754766,PA
Clifton Heights,Clifton Heights,39.9292791,-75.2962972,PA
Collingdale,Collingdale,39.9117794,-75.2771292,PA
Colwyn,Colwyn,39.9123351,-75.2537941,PA
Darby,Darby,39.9184461,-75.2590721,PA
East Lansdowne,East Lansdowne,39.9456683,-75.2612943,PA
Eddystone,Eddystone,39.8601125,-75.3443562,PA
Folcroft,Folcroft,39.890946,-75.2837965,PA
Glenolden,Glenolden,39.9001126,-75.2890745,PA
Lansdowne,Lansdowne,39.9381682,-75.2718507,PA
Marcus Hook,Marcus Hook,39.8192794,-75.4185272,PA
Media,Media,39.9167783,-75.387693,PA
Millbourne,Millbourne,39.9634461,-75.2501821,PA
Morton,Morton,39.9098345,-75.3235215,PA
Norwood,Norwood,39.8917793,-75.2996309,PA
Parkside,Parkside,39.864279,-75.3785252,PA
Prospect Park,Prospect Park,39.8878904,-75.3082426,PA
Ridley Park,Ridley Park,39.8812236,-75.3237993,PA
Rose Valley,Rose Valley,39.8962229,-75.3849148,PA
Rutledge,Rutledge,39.901779,-75.3285218,PA
Sharon Hill,Sharon Hill,39.9065017,-75.2715732,PA
Swarthmore,Swarthmore,39.9020565,-75.3499123,PA
Trainer,Trainer,39.8276126,-75.4143604,PA
Upland,Upland,39.8526124,-75.3826921,PA
Yeadon,Yeadon,39.9390017,-75.2554605,PA
Fairdale,Fairdale,39.8870204,-79.9681104,PA
Carmichaels,Carmichaels,39.8967425,-79.9744992,PA
Clarksville,Clarksville,39.9728519,-80.0439439,PA
Greensboro,Greensboro,39.7911885,-79.9128338,PA
Jefferson,Jefferson,39.9300749,-80.0589461,PA
Rices Landing,Rices Landing,39.9453527,-79.9956095,PA
Waynesburg,Waynesburg,39.8964641,-80.1792299,PA
Belleville,Belleville,39.8244501,-97.6325415,KS
Washington,Washington,39.8180592,-97.0508606,KS
Phillipsburg,Phillipsburg,39.7561207,-99.3239853,KS
Hiawatha,Hiawatha,39.8525033,-95.5358156,KS
Horton,Horton,39.6605573,-95.5263689,KS
Sabetha,Sabetha,39.9022223,-95.8008225,KS
Seneca,Seneca,39.834165,-96.0641676,KS
Lindenwold,Lindenwold,39.8242808,-74.9976673,NJ
Bellmawr,Bellmawr,39.8676134,-75.0946183,NJ
Hermitage,Hermitage,41.2333897,-80.44868,PA
Jackson Center,Jackson Center,41.2728355,-80.1389498,PA
Jamestown,Jamestown,41.4847758,-80.4375687,PA
Mercer,Mercer,41.2270025,-80.2397852,PA
New Lebanon,New Lebanon,41.4147771,-80.0747823,PA
South Bethlehem,South Bethlehem,40.9991584,-79.3395402,PA
Callensburg,Callensburg,41.1258958,-79.5583801,PA
Clarion,Clarion,41.2147851,-79.3853218,PA
East Brady,East Brady,40.985897,-79.6131025,PA
Ashley,Ashley,41.2103599,-75.8965859,PA
Avoca,Avoca,41.3398022,-75.7363033,PA
Conyngham,Conyngham,40.9920285,-76.0565946,PA
Courtdale,Courtdale,41.2800811,-75.9121418,PA
Dallas,Dallas,41.3361911,-75.9632547,PA
Dupont,Dupont,41.3250801,-75.7454701,PA
Duryea,Duryea,41.3439688,-75.7385255,PA
Edwardsville,Edwardsville,41.2695257,-75.9163086,PA
Exeter,Exeter,41.3206358,-75.8190835,PA
Forty Fort,Forty Fort,41.2789699,-75.8782519,PA
Freeland,Freeland,41.0167508,-75.8971431,PA
Harveys Lake,Harveys Lake,41.3834124,-76.0246461,PA
Hazleton,Hazleton,40.9584181,-75.9746472,PA
Hughestown,Hughestown,41.3270244,-75.7732488,PA
Jeddo,Jeddo,40.9956401,-75.8963099,PA
Kingston,Kingston,41.2617481,-75.8968635,PA
Laflin,Laflin,41.2889696,-75.8054718,PA
Larksville,Larksville,41.2450817,-75.9307534,PA
Laurel Run,Laurel Run,41.2223041,-75.8629737,PA
Luzerne,Luzerne,41.2856366,-75.9010304,PA
Nanticoke,Nanticoke,41.2053599,-76.004923,PA
Nescopeck,Nescopeck,41.0520292,-76.2207671,PA
New Columbus,New Columbus,41.1734169,-76.2935477,PA
Nuangola,Nuangola,41.1550825,-75.978256,PA
Penn Lake Park,Penn Lake Park,41.1131391,-75.7749154,PA
Pittston,Pittston,41.3259134,-75.7893604,PA
Plymouth,Plymouth,41.2403596,-75.9446428,PA
Pringle,Pringle,41.2781367,-75.8971413,PA
Shickshinny,Shickshinny,41.1531388,-76.1502078,PA
Sugar Notch,Sugar Notch,41.1970266,-75.9282538,PA
Swoyersville,Swoyersville,41.2917475,-75.8746407,PA
Warrior Run,Warrior Run,41.1914711,-75.9504768,PA
West Hazleton,West Hazleton,40.9586956,-75.9960371,PA
West Pittston,West Pittston,41.32758,-75.7929716,PA
West Wyoming,West Wyoming,41.3198024,-75.8460288,PA
White Haven,White Haven,41.06064,-75.774082,PA
Wilkes-Barre,Wilkes-Barre,41.2459149,-75.8813075,PA
Wyoming,Wyoming,41.3117471,-75.8374174,PA
Yatesville,Yatesville,41.3034138,-75.7865824,PA
Falls Creek,Falls Creek,41.1450617,-78.8044748,PA
Mount Vernon,Mount Vernon,40.9125992,-73.8370786,NY
New Rochelle,New Rochelle,40.9114882,-73.7823549,NY
Peekskill,Peekskill,41.2900939,-73.9204158,NY
Rye,Rye,40.9806536,-73.6837399,NY
Branchville,Branchville,41.1464852,-74.7523874,NJ
Newton,Newton,41.0581527,-74.7526651,NJ
Ogdensburg,Ogdensburg,41.0817636,-74.5923824,NJ
Stanhope,Stanhope,40.9028765,-74.7090517,NJ
Sussex,Sussex,41.2098177,-74.6076614,NJ
Mogadore,Mogadore,41.0464454,-81.3978884,OH
Akron,Akron,41.0814447,-81.5190053,OH
Barberton,Barberton,41.012833,-81.6051221,OH
Boston Heights,Boston Heights,41.264778,-81.5131709,OH
Clinton,Clinton,40.9267224,-81.6304022,OH
Cuyahoga Falls,Cuyahoga Falls,41.1339449,-81.4845585,OH
Lakemore,Lakemore,41.0208896,-81.4359458,OH
Macedonia,Macedonia,41.3136664,-81.5084499,OH
Munroe Falls,Munroe Falls,41.1445006,-81.4398342,OH
Northfield,Northfield,41.3450547,-81.528452,OH
Norton,Norton,41.0292217,-81.6381795,OH
Reminderville,Reminderville,41.3458879,-81.3951112,OH
Silver Lake,Silver Lake,41.158945,-81.4542792,OH
Stow,Stow,41.1595005,-81.4403898,OH
Tallmadge,Tallmadge,41.1014451,-81.441779,OH
Twinsburg,Twinsburg,41.3125552,-81.4401129,OH
Aurora,Aurora,41.3175549,-81.3453858,OH
Garrettsville,Garrettsville,41.2842224,-81.0964856,OH
Streetsboro,Streetsboro,41.2392227,-81.3459405,OH
Sugar Bush Knolls,Sugar Bush Knolls,41.2045005,-81.3459407,OH
Briar Creek,Briar Creek,41.0459185,-76.2821589,PA
Bloomsburg,Bloomsburg,41.003698,-76.4549457,PA
Catawissa,Catawissa,40.9520312,-76.45967,PA
Centralia,Centralia,40.8042541,-76.3405035,PA
Millville,Millville,41.120363,-76.5299495,PA
Orangeville,Orangeville,41.0781411,-76.4143879,PA
Stillwater,Stillwater,41.1489732,-76.3657741,PA
Norwalk,Norwalk,41.2425531,-82.6157331,OH
Willard,Willard,41.0531109,-82.7262906,OH
Green Springs,Green Springs,41.2561649,-83.051583,OH
Fostoria,Fostoria,41.156998,-83.4168702,OH
Tiffin,Tiffin,41.1144992,-83.1779747,OH
Bellefonte,Bellefonte,40.9133943,-77.7783348,PA
Centre Hall,Centre Hall,40.8475635,-77.6861093,PA
Howard,Howard,41.0142294,-77.6580534,PA
Milesburg,Milesburg,40.9417272,-77.7850022,PA
Millheim,Millheim,40.8909008,-77.4766586,PA
Philipsburg,Philipsburg,40.8964465,-78.2205688,PA
Port Matilda,Port Matilda,40.799504,-78.0541736,PA
Snow Shoe,Snow Shoe,41.0308914,-77.9494489,PA
State College,State College,40.793395,-77.8600013,PA
Unionville,Unionville,40.907282,-77.8755588,PA
Bloomingdale,Bloomingdale,41.002042,-74.3265388,NJ
Pompton Lakes,Pompton Lakes,41.0053753,-74.2907042,NJ
Prospect Park,Prospect Park,40.9370428,-74.1743111,NJ
Ringwood,Ringwood,41.113429,-74.2454254,NJ
North Haledon,North Haledon,40.9550981,-74.1859782,NJ
Passaic,Passaic,40.8567663,-74.1284764,NJ
Paterson,Paterson,40.9167654,-74.171811,NJ
Totowa,Totowa,40.9050988,-74.2098679,NJ
Wanaque,Wanaque,41.0381526,-74.2940378,NJ
Woodland Park,Woodland Park,40.8898212,-74.1948674,NJ
Kulpmont,Kulpmont,40.7934196,-76.4724547,PA
McEwensville,McEwensville,41.072862,-76.8177399,PA
Marion Heights,Marion Heights,40.8042531,-76.4649539,PA
Milton,Milton,41.0120296,-76.8477412,PA
Mount Carmel,Mount Carmel,40.7970312,-76.4118961,PA
Northumberland,Northumberland,40.891752,-76.7974654,PA
Riverside,Riverside,40.9553644,-76.6288451,PA
Shamokin,Shamokin,40.7889746,-76.5588473,PA
Snydertown,Snydertown,40.8800858,-76.6657933,PA
Sunbury,Sunbury,40.8625851,-76.7944104,PA
Turbotville,Turbotville,41.1020285,-76.7710716,PA
Watsontown,Watsontown,41.0845278,-76.8638522,PA
Danville,Danville,40.96342,-76.6127329,PA
Washingtonville,Washingtonville,41.0517525,-76.6746791,PA
Bruin,Bruin,41.0547849,-79.7267162,PA
Butler,Butler,40.8611755,-79.8953328,PA
Callery,Callery,40.7406213,-80.0364489,PA
Cherry Valley,Cherry Valley,41.1570056,-79.7989406,PA
Chicora,Chicora,40.9481192,-79.7428277,PA
Connoquenessing,Connoquenessing,40.8178427,-80.0142257,PA
East Butler,East Butler,40.8778419,-79.8464422,PA
Eau Claire,Eau Claire,41.1361726,-79.7981071,PA
Evans City,Evans City,40.7692321,-80.062838,PA
Fairview,Fairview,41.0145075,-79.7428275,PA
Harmony,Harmony,40.801454,-80.1272826,PA
Harrisville,Harrisville,41.1367274,-80.0092239,PA
Karns City,Karns City,40.9939523,-79.7253272,PA
Mars,Mars,40.6958996,-80.0117254,PA
Petrolia,Petrolia,41.0167299,-79.7175492,PA
Portersville,Portersville,40.9228411,-80.1422821,PA
Prospect,Prospect,40.9045084,-80.0464473,PA
Saxonburg,Saxonburg,40.7539538,-79.8100531,PA
Slippery Rock,Slippery Rock,41.0639506,-80.0564468,PA
Valencia,Valencia,40.6747887,-79.9895022,PA
West Liberty,West Liberty,41.0070072,-80.0525574,PA
West Sunbury,West Sunbury,41.0072854,-79.8961647,PA
Zelienople,Zelienople,40.7945096,-80.1367271,PA
Rural Valley,Rural Valley,40.7992313,-79.3144845,PA
West Kittanning,West Kittanning,40.810342,-79.5294895,PA
Worthington,Worthington,40.8375642,-79.631992,PA
Apollo,Apollo,40.5814546,-79.5664333,PA
Applewold,Applewold,40.8086753,-79.5217115,PA
Atwood,Atwood,40.7547867,-79.2664279,PA
Dayton,Dayton,40.8803431,-79.241983,PA
Findlay,Findlay,41.0442201,-83.6499321,OH
Fairfield,Fairfield,41.0086312,-91.9626727,IA
Mount Pleasant,Mount Pleasant,40.9636403,-91.5579383,IA
Osceola,Osceola,41.0338853,-93.7654976,IA
Chariton,Chariton,41.0138886,-93.3065983,IA
Malvern,Malvern,41.002776,-95.5852781,IA
Creston,Creston,41.0586002,-94.3613475,IA
Bergenfield,Bergenfield,40.9275987,-73.9973608,NJ
Bogota,Bogota,40.8762106,-74.0298621,NJ
Carlstadt,Carlstadt,40.8403778,-74.0906974,NJ
Ramsey,Ramsey,41.0573188,-74.1409771,NJ
Ridgefield,Ridgefield,40.8342669,-74.0087505,NJ
Ridgefield Park,Ridgefield Park,40.8570442,-74.0215285,NJ
Ridgewood,Ridgewood,40.9792645,-74.1165313,NJ
River Edge,River Edge,40.9287098,-74.0398622,NJ
Rockleigh,Rockleigh,41.0003754,-73.9304141,NJ
Rutherford,Rutherford,40.826489,-74.1068091,NJ
Saddle River,Saddle River,41.0317637,-74.1020866,NJ
Leonia,Leonia,40.8614887,-73.9881942,NJ
Midland Park,Midland Park,40.9892643,-74.1406988,NJ
Montvale,Montvale,41.0467635,-74.0229173,NJ
Moonachie,Moonachie,40.8412112,-74.0451405,NJ
New Milford,New Milford,40.9350986,-74.0190281,NJ
North Arlington,North Arlington,40.788434,-74.1331988,NJ
Northvale,Northvale,41.0064864,-73.9490258,NJ
Norwood,Norwood,40.9981532,-73.9618039,NJ
Oakland,Oakland,41.0131529,-74.2643143,NJ
Old Tappan,Old Tappan,41.010653,-73.9912493,NJ
Oradell,Oradell,40.9587093,-74.0368064,NJ
Palisades Park,Palisades Park,40.8481556,-73.997639,NJ
Paramus,Paramus,40.9445428,-74.0754189,NJ
Park Ridge,Park Ridge,41.0375969,-74.0406956,NJ
Tenafly,Tenafly,40.9253766,-73.9629154,NJ
Teterboro,Teterboro,40.8598219,-74.0593075,NJ
Upper Saddle River,Upper Saddle River,41.0584299,-74.0984756,NJ
Waldwick,Waldwick,41.0106529,-74.1179203,NJ
Wallington,Wallington,40.8531553,-74.1137537,NJ
Westwood,Westwood,40.9912087,-74.0326395,NJ
Woodcliff Lake,Woodcliff Lake,41.0234304,-74.0665297,NJ
Wood-Ridge,Wood-Ridge,40.8456555,-74.0879195,NJ
Campbell,Campbell,41.0783918,-80.5992396,OH
Sebring,Sebring,40.9228363,-81.0189816,OH
Beaver Meadows,Beaver Meadows,40.9281419,-75.9146444,PA
Bowmanstown,Bowmanstown,40.7998156,-75.6618547,PA
East Side,East Side,41.0614733,-75.7693596,PA
Jim Thorpe,Jim Thorpe,40.8759235,-75.7324127,PA
Lansford,Lansford,40.8317563,-75.8824208,PA
Lehighton,Lehighton,40.8337029,-75.7138008,PA
Nesquehoning,Nesquehoning,40.864534,-75.8110277,PA
Weatherly,Weatherly,40.9417535,-75.82964,PA
Weissport,Weissport,40.828981,-75.6988004,PA
Ellwood City,Ellwood City,40.8617303,-80.2864515,PA
New Castle,New Castle,41.0036719,-80.3470091,PA
New Wilmington,New Wilmington,41.1222812,-80.3328428,PA
South New Castle,South New Castle,40.977839,-80.3450645,PA
Volant,Volant,41.1136707,-80.2589518,PA
Wampum,Wampum,40.8881184,-80.3381195,PA
Belvidere,Belvidere,40.82982,-75.0776747,NJ
Phillipsburg,Phillipsburg,40.6937099,-75.1901761,NJ
Washington,Washington,40.7584326,-74.9793378,NJ
Boonton,Boonton,40.9025989,-74.4070971,NJ
Butler,Butler,41.0037087,-74.3415394,NJ
Chatham,Chatham,40.7409341,-74.3837624,NJ
Chester,Chester,40.7842667,-74.6968284,NJ
Riverdale,Riverdale,40.9939865,-74.3034824,NJ
Rockaway,Rockaway,40.9012101,-74.5143232,NJ
Kinnelon,Kinnelon,41.0017644,-74.367096,NJ
Lincoln Park,Lincoln Park,40.9242652,-74.3020933,NJ
Victory Gardens,Victory Gardens,40.8759325,-74.5423796,NJ
Wharton,Wharton,40.8931546,-74.5818254,NJ
Grand Island,Grand Island,40.9250123,-98.3420068,NE
Kearney,Kearney,40.699457,-99.0814767,NE
Ravenna,Ravenna,41.0261229,-98.9125828,NE
Gibson City,Gibson City,40.4584275,-88.384603,IL
Mansfield,Mansfield,40.75839,-82.5154471,OH
Wooster,Wooster,40.8050565,-81.935143,OH
Alliance,Alliance,40.9153362,-81.1059309,OH
Canton,Canton,40.7989473,-81.378447,OH
Louisville,Louisville,40.8372809,-81.2595519,OH
Massillon,Massillon,40.7967244,-81.5215093,OH
Bangor,Bangor,40.8656515,-75.2065677,PA
Bath,Bath,40.7256524,-75.3940699,PA
Chapman,Chapman,40.7606517,-75.404626,PA
East Bangor,East Bangor,40.8795404,-75.1837895,PA
Easton,Easton,40.688432,-75.2207323,PA
Freemansburg,Freemansburg,40.6264875,-75.345735,PA
Glendon,Glendon,40.6662101,-75.2360103,PA
Hellertown,Hellertown,40.5795437,-75.3407346,PA
Nazareth,Nazareth,40.740375,-75.3096237,PA
Northampton,Northampton,40.6862075,-75.4968501,PA
North Catasauqua,North Catasauqua,40.659819,-75.4768496,PA
Pen Argyl,Pen Argyl,40.8687064,-75.2549025,PA
Portland,Portland,40.9231521,-75.0965652,PA
Roseto,Roseto,40.8806512,-75.2146237,PA
Stockertown,Stockertown,40.7539861,-75.2621228,PA
Tatamy,Tatamy,40.7409308,-75.2571225,PA
Walnutport,Walnutport,40.7542619,-75.5987971,PA
West Easton,West Easton,40.6787099,-75.2368437,PA
Wilson,Wilson,40.6839875,-75.2418439,PA
Wind Gap,Wind Gap,40.8481509,-75.2915694,PA
Bethlehem,Bethlehem,40.6259316,-75.3704579,PA
Glen Cove,Glen Cove,40.8623217,-73.6337389,NY
Long Beach,Long Beach,40.5884374,-73.657908,NY
Armagh,Armagh,40.4536813,-79.0319742,PA
Blairsville,Blairsville,40.4311796,-79.260869,PA
Cherry Tree,Cherry Tree,40.7264546,-78.8066961,PA
Clymer,Clymer,40.6681213,-79.0116985,PA
Creekside,Creekside,40.6789542,-79.1875364,PA
Ernest,Ernest,40.678121,-79.1617024,PA
Glen Campbell,Glen Campbell,40.8208976,-78.8269753,PA
